Store,DayOfWeek,Sales,Open,Promo,StateHoliday,SchoolHoliday,Promo2,Month,Customers_binned,CompetitionDistance_binned
538,2,4565,1,1,0,1,0,4,"(534,672]","(255,11745]"
325,1,5610,1,0,0,1,1,8,"(534,672]","(255,11745]"
435,6,2052,1,0,0,0,0,6,"(195,427]","(255,11745]"
937,5,9228,1,1,0,0,1,1,"(672,799]","(255,11745]"
678,7,0,0,0,0,0,1,3,"(0,195]","(255,11745]"
423,5,10202,1,1,0,0,0,1,"(1492,2006]","(255,11745]"
965,3,6703,1,0,0,0,0,1,"(799,932]","(35,245]"
660,4,4999,1,1,0,0,1,3,"(427,534]","(255,11745]"
703,1,3052,1,0,0,0,0,6,"(195,427]","(35,245]"
878,1,7040,1,0,0,0,0,1,"(672,799]","(255,11745]"
122,2,4784,1,0,0,0,0,11,"(534,672]","(27070,75860]"
529,2,8169,1,1,0,0,0,8,"(672,799]","(11825,13550]"
521,2,4983,1,1,0,1,1,10,"(195,427]","(15155,22370]"
58,4,5540,1,0,0,0,1,3,"(427,534]","(255,11745]"
604,3,5347,1,0,0,0,0,3,"(427,534]","(255,11745]"
605,4,5440,1,0,0,0,1,6,"(427,534]","(255,11745]"
257,3,5507,1,1,0,0,0,8,"(672,799]","(255,11745]"
1059,3,7882,1,1,0,0,0,6,"(932,1136]","(255,11745]"
29,6,5518,1,0,0,0,0,1,"(427,534]","(255,11745]"
64,6,8620,1,0,0,0,1,1,"(672,799]","(22370,27070]"
139,3,5997,1,0,0,0,1,2,"(427,534]","(255,11745]"
821,7,0,0,0,0,0,0,8,"(0,195]","(255,11745]"
131,7,0,0,0,0,0,0,1,"(0,195]","(255,11745]"
283,2,7466,1,1,0,0,1,4,"(672,799]","(255,11745]"
335,3,10938,1,0,0,0,1,7,"(2006,4510]","(35,245]"
77,2,5308,1,0,0,0,1,3,"(427,534]","(255,11745]"
178,4,9967,1,1,0,1,0,8,"(932,1136]","(255,11745]"
448,1,10906,1,1,0,0,0,4,"(932,1136]","(255,11745]"
235,7,0,0,0,0,0,1,4,"(0,195]","(255,11745]"
758,6,2938,1,0,0,0,0,7,"(195,427]","(15155,22370]"
832,7,0,0,0,0,0,1,7,"(0,195]","(255,11745]"
238,2,9812,1,1,0,1,1,8,"(1136,1492]","(255,11745]"
1024,7,0,0,0,0,0,0,2,"(0,195]","(255,11745]"
878,2,9292,1,1,0,0,0,2,"(799,932]","(255,11745]"
923,6,5302,1,0,0,0,0,1,"(427,534]","(255,11745]"
26,5,5903,1,1,0,0,0,2,"(427,534]","(255,11745]"
721,2,8639,1,1,0,1,1,7,"(672,799]","(255,11745]"
323,5,11590,1,1,0,0,1,6,"(799,932]","(255,11745]"
537,5,0,0,1,1,0,1,10,"(0,195]","(255,11745]"
70,4,8317,1,1,0,0,0,11,"(672,799]","(255,11745]"
581,2,8240,1,1,0,0,0,11,"(799,932]","(255,11745]"
420,5,3216,1,0,0,0,1,2,"(195,427]","(245,255]"
501,3,4776,1,0,0,0,0,2,"(534,672]","(255,11745]"
94,4,5867,1,0,0,0,0,1,"(534,672]","(13550,15155]"
351,3,0,0,1,1,0,1,5,"(0,195]","(255,11745]"
331,3,5235,1,0,0,0,1,3,"(672,799]","(255,11745]"
839,1,7372,1,1,0,0,0,6,"(799,932]","(35,245]"
677,5,8367,1,1,0,0,1,3,"(672,799]","(255,11745]"
128,4,8754,1,1,0,0,1,7,"(534,672]","(255,11745]"
576,2,4803,1,0,0,0,0,11,"(672,799]","(35,245]"
96,3,5613,1,1,0,1,1,10,"(534,672]","(255,11745]"
210,4,1970,1,0,0,0,1,4,"(195,427]","(255,11745]"
937,4,6524,1,1,0,0,1,2,"(534,672]","(255,11745]"
738,6,9071,1,0,0,0,0,5,"(672,799]","(255,11745]"
699,2,0,0,1,0,0,1,2,"(0,195]","(35,245]"
453,5,9910,1,0,0,1,0,12,"(932,1136]","(27070,75860]"
211,6,10071,1,0,0,0,0,7,"(932,1136]","(255,11745]"
635,6,2321,1,0,0,0,0,7,"(195,427]","(27070,75860]"
401,6,5595,1,0,0,0,1,12,"(427,534]","(255,11745]"
330,3,3152,1,0,0,1,1,1,"(195,427]","(255,11745]"
1001,1,3722,1,0,0,0,1,2,"(534,672]","(15155,22370]"
331,5,7079,1,1,0,0,1,6,"(932,1136]","(255,11745]"
197,5,6961,1,1,0,1,0,8,"(799,932]","(255,11745]"
888,3,7129,1,0,0,0,1,10,"(672,799]","(255,11745]"
738,4,6763,1,0,0,0,0,11,"(534,672]","(255,11745]"
1094,3,5062,1,1,0,1,1,2,"(195,427]","(255,11745]"
380,2,15644,1,1,0,0,1,11,"(1136,1492]","(255,11745]"
361,2,5179,1,0,0,0,1,12,"(427,534]","(255,11745]"
325,2,4774,1,0,0,0,1,11,"(534,672]","(255,11745]"
334,7,0,0,0,0,0,1,6,"(0,195]","(255,11745]"
376,7,0,0,0,0,0,0,1,"(0,195]","(35,245]"
1105,1,3110,1,0,0,0,1,1,"(195,427]","(255,11745]"
251,4,19295,1,1,0,0,0,3,"(2006,4510]","(255,11745]"
114,2,6919,1,1,0,1,1,7,"(672,799]","(255,11745]"
693,7,0,0,0,0,0,1,9,"(0,195]","(255,11745]"
47,7,0,0,0,0,0,1,9,"(0,195]","(255,11745]"
296,6,4785,1,0,0,0,1,7,"(427,534]","(255,11745]"
818,5,5098,1,0,0,0,1,3,"(534,672]","(255,11745]"
717,7,0,0,0,0,0,1,6,"(0,195]","(255,11745]"
280,5,6263,1,0,0,1,1,7,"(427,534]","(15155,22370]"
996,2,5195,1,0,0,0,1,6,"(534,672]","(255,11745]"
917,2,5342,1,0,0,0,0,2,"(534,672]","(255,11745]"
504,2,7960,1,1,0,1,0,7,"(932,1136]","(255,11745]"
524,6,6202,1,0,0,0,0,3,"(672,799]","(27070,75860]"
1024,7,0,0,0,0,0,0,3,"(0,195]","(255,11745]"
264,2,4989,1,0,0,0,0,1,"(672,799]","(35,245]"
1013,4,4093,1,1,0,0,1,4,"(427,534]","(255,11745]"
272,3,7127,1,1,0,1,1,7,"(534,672]","(15155,22370]"
379,6,3466,1,0,0,0,0,11,"(195,427]","(255,11745]"
162,1,11690,1,1,0,0,1,9,"(672,799]","(255,11745]"
701,3,6899,1,1,0,0,1,2,"(672,799]","(255,11745]"
490,7,0,0,0,0,0,1,11,"(0,195]","(255,11745]"
53,5,7540,1,1,0,1,0,7,"(672,799]","(27070,75860]"
955,5,7885,1,1,0,0,1,5,"(672,799]","(255,11745]"
170,2,3352,1,0,0,0,1,6,"(195,427]","(255,11745]"
1105,2,4381,1,1,0,0,1,4,"(427,534]","(255,11745]"
113,7,0,0,0,0,0,0,3,"(0,195]","(15155,22370]"
904,6,5635,1,0,0,0,1,5,"(427,534]","(255,11745]"
376,7,0,0,0,0,0,0,1,"(0,195]","(35,245]"
123,6,3944,1,0,0,0,0,1,"(427,534]","(15155,22370]"
924,5,4344,1,0,0,0,1,3,"(427,534]","(255,11745]"
561,3,4909,1,0,0,0,0,9,"(534,672]","(13550,15155]"
564,3,4321,1,0,0,0,1,11,"(195,427]","(255,11745]"
780,5,6377,1,1,0,0,0,3,"(799,932]","(15155,22370]"
339,2,6317,1,1,0,1,1,1,"(672,799]","(255,11745]"
562,7,18322,1,0,0,0,0,3,"(2006,4510]","(255,11745]"
21,3,3019,1,0,0,0,1,3,"(195,427]","(255,11745]"
22,7,0,0,0,0,0,1,11,"(0,195]","(255,11745]"
673,6,7951,1,0,0,0,1,1,"(534,672]","(15155,22370]"
304,5,7130,1,1,0,0,0,3,"(932,1136]","(255,11745]"
541,5,0,0,1,1,0,0,5,"(0,195]","(255,11745]"
809,4,7535,1,0,0,0,0,10,"(672,799]","(11825,13550]"
641,1,4593,1,0,0,0,1,5,"(427,534]","(255,11745]"
743,7,0,0,0,0,0,1,11,"(0,195]","(255,11745]"
34,6,7772,1,0,0,0,0,1,"(932,1136]","(255,11745]"
970,3,3044,1,0,0,0,1,1,"(195,427]","(255,11745]"
279,4,9838,1,1,0,0,1,1,"(672,799]","(255,11745]"
502,7,0,0,0,0,0,1,10,"(0,195]","(35,245]"
1059,3,8669,1,1,0,1,0,7,"(1136,1492]","(255,11745]"
1081,7,6346,1,0,0,0,0,11,"(799,932]","(255,11745]"
578,1,9981,1,1,0,0,0,3,"(799,932]","(11825,13550]"
726,1,12702,1,0,0,0,0,12,"(1136,1492]","(27070,75860]"
336,7,0,0,0,0,0,0,4,"(0,195]","(35,245]"
124,6,2554,1,0,0,0,0,7,"(195,427]","(255,11745]"
934,3,5329,1,0,0,1,1,4,"(534,672]","(255,11745]"
349,5,6915,1,1,0,0,0,2,"(672,799]","(255,11745]"
523,6,15949,1,0,0,0,0,10,"(1492,2006]","(35,245]"
274,4,3169,1,0,0,0,1,11,"(799,932]","(255,11745]"
686,1,5031,1,0,0,0,0,9,"(672,799]","(15155,22370]"
257,2,5478,1,0,0,0,0,6,"(672,799]","(255,11745]"
876,5,7115,1,0,0,0,1,3,"(799,932]","(15155,22370]"
294,7,0,0,0,0,1,0,8,"(0,195]","(255,11745]"
744,2,9000,1,1,0,0,1,7,"(799,932]","(255,11745]"
662,1,11746,1,1,0,0,0,4,"(932,1136]","(255,11745]"
401,3,8441,1,1,0,0,1,10,"(799,932]","(255,11745]"
773,5,5358,1,0,0,0,0,1,"(672,799]","(35,245]"
616,1,10439,1,1,0,0,1,4,"(932,1136]","(255,11745]"
546,6,16151,1,0,0,0,0,12,"(1492,2006]","(255,11745]"
68,6,7562,1,0,0,0,1,2,"(1136,1492]","(245,255]"
1032,7,0,0,0,0,0,1,4,"(0,195]","(255,11745]"
645,4,17289,1,1,0,1,1,7,"(1492,2006]","(35,245]"
691,2,8531,1,1,0,1,1,7,"(534,672]","(255,11745]"
708,6,3841,1,0,0,0,1,3,"(427,534]","(255,11745]"
649,1,3135,1,0,0,0,0,7,"(195,427]","(13550,15155]"
763,1,8948,1,1,0,0,0,7,"(672,799]","(27070,75860]"
398,7,0,0,0,0,0,1,2,"(0,195]","(255,11745]"
127,3,3366,1,0,0,0,1,1,"(427,534]","(255,11745]"
87,3,5636,1,0,0,1,0,1,"(672,799]","(255,11745]"
610,5,3514,1,0,0,1,0,4,"(427,534]","(255,11745]"
436,7,0,0,0,0,0,0,10,"(0,195]","(255,11745]"
360,2,8608,1,1,0,0,0,8,"(799,932]","(255,11745]"
264,4,5433,1,0,0,0,0,11,"(672,799]","(35,245]"
970,7,0,0,0,0,0,1,4,"(0,195]","(255,11745]"
855,1,5387,1,0,0,0,1,4,"(534,672]","(255,11745]"
544,1,12117,1,0,0,0,1,6,"(1492,2006]","(245,255]"
735,3,4468,1,0,0,0,0,6,"(427,534]","(255,11745]"
116,7,0,0,0,0,0,0,2,"(0,195]","(255,11745]"
832,1,5097,1,0,0,0,1,6,"(427,534]","(255,11745]"
711,1,0,0,0,2,1,1,4,"(0,195]","(15155,22370]"
895,2,10511,1,1,0,0,0,9,"(932,1136]","(255,11745]"
318,3,8665,1,1,0,0,0,11,"(672,799]","(27070,75860]"
70,3,7306,1,1,0,0,0,8,"(672,799]","(255,11745]"
854,7,0,0,0,0,0,1,2,"(0,195]","(255,11745]"
1019,7,0,0,0,0,0,1,4,"(0,195]","(255,11745]"
18,6,4597,1,0,0,0,1,3,"(427,534]","(13550,15155]"
735,4,5817,1,1,0,0,0,7,"(534,672]","(255,11745]"
213,1,12387,1,1,0,0,1,3,"(799,932]","(255,11745]"
86,3,3543,1,1,0,0,1,3,"(427,534]","(255,11745]"
701,6,4344,1,0,0,0,1,7,"(534,672]","(255,11745]"
945,1,6081,1,1,0,0,0,5,"(672,799]","(11825,13550]"
139,4,5000,1,0,0,0,1,3,"(427,534]","(255,11745]"
1078,3,4779,1,0,0,1,1,8,"(427,534]","(255,11745]"
627,4,6609,1,1,0,0,0,6,"(534,672]","(255,11745]"
733,3,13850,1,1,0,0,0,2,"(2006,4510]","(255,11745]"
885,5,4876,1,0,0,0,0,1,"(672,799]","(255,11745]"
446,2,5747,1,1,0,0,1,5,"(799,932]","(255,11745]"
26,7,0,0,0,0,0,0,4,"(0,195]","(255,11745]"
483,1,7034,1,1,0,1,1,10,"(799,932]","(255,11745]"
379,5,3392,1,0,0,0,0,6,"(427,534]","(255,11745]"
922,5,8156,1,1,0,0,0,3,"(672,799]","(255,11745]"
697,7,0,0,0,0,0,1,4,"(0,195]","(255,11745]"
130,1,5821,1,1,0,0,1,5,"(534,672]","(255,11745]"
608,2,8932,1,0,0,0,1,11,"(932,1136]","(15155,22370]"
1010,3,8664,1,1,0,0,1,5,"(672,799]","(255,11745]"
392,6,5109,1,0,0,0,0,2,"(427,534]","(255,11745]"
247,6,11956,1,0,0,0,1,3,"(932,1136]","(35,245]"
988,2,4340,1,1,0,0,0,2,"(672,799]","(20,35]"
744,6,0,0,0,0,0,1,9,"(0,195]","(255,11745]"
342,4,13411,1,1,0,0,1,9,"(932,1136]","(15155,22370]"
772,5,3013,1,0,0,1,0,3,"(427,534]","(255,11745]"
114,7,0,0,0,0,0,1,9,"(0,195]","(255,11745]"
905,1,14597,1,0,0,1,0,12,"(2006,4510]","(35,245]"
51,7,0,0,0,0,0,1,6,"(0,195]","(255,11745]"
380,4,15092,1,1,0,1,1,8,"(1492,2006]","(255,11745]"
1020,1,10015,1,1,0,0,0,1,"(1136,1492]","(35,245]"
44,7,0,0,0,0,0,0,8,"(0,195]","(255,11745]"
235,4,5347,1,0,0,1,1,7,"(427,534]","(255,11745]"
297,2,7315,1,1,0,0,0,10,"(672,799]","(255,11745]"
147,2,6088,1,0,0,0,0,2,"(672,799]","(255,11745]"
477,4,6177,1,1,0,0,1,6,"(427,534]","(255,11745]"
88,3,9222,1,1,0,1,0,7,"(799,932]","(255,11745]"
126,5,6710,1,1,0,0,1,2,"(534,672]","(255,11745]"
529,1,11167,1,1,0,0,0,5,"(932,1136]","(11825,13550]"
749,1,5167,1,0,0,0,1,2,"(672,799]","(255,11745]"
725,3,4816,1,0,0,0,0,5,"(427,534]","(15155,22370]"
460,1,5284,1,1,0,0,0,10,"(195,427]","(27070,75860]"
903,7,0,0,0,0,0,0,6,"(0,195]","(255,11745]"
459,4,10477,1,1,0,0,1,6,"(1136,1492]","(245,255]"
311,3,10840,1,1,0,0,0,4,"(932,1136]","(255,11745]"
374,2,6650,1,1,0,1,0,7,"(672,799]","(255,11745]"
945,6,2455,1,0,0,0,0,10,"(195,427]","(11825,13550]"
806,6,7611,1,0,0,0,1,5,"(427,534]","(255,11745]"
1023,7,0,0,0,0,0,1,6,"(0,195]","(255,11745]"
801,1,5353,1,1,0,0,0,1,"(427,534]","(27070,75860]"
303,4,7701,1,1,0,1,1,4,"(799,932]","(15155,22370]"
195,5,11089,1,1,0,0,0,3,"(1136,1492]","(35,245]"
279,6,10379,1,0,0,0,1,6,"(672,799]","(255,11745]"
574,2,11684,1,1,0,0,0,7,"(672,799]","(255,11745]"
309,6,4666,1,0,0,0,1,9,"(427,534]","(255,11745]"
981,2,5640,1,0,0,0,0,7,"(534,672]","(255,11745]"
806,4,6881,1,1,0,0,1,4,"(534,672]","(255,11745]"
74,6,4615,1,0,0,0,0,6,"(534,672]","(255,11745]"
160,5,5554,1,0,0,0,0,11,"(534,672]","(15155,22370]"
308,3,7467,1,0,0,1,1,8,"(799,932]","(255,11745]"
701,6,4651,1,0,0,0,1,5,"(534,672]","(255,11745]"
1058,4,8028,1,1,0,0,1,5,"(672,799]","(35,245]"
411,3,6565,1,0,0,0,0,6,"(534,672]","(255,11745]"
245,5,8877,1,1,0,0,0,5,"(932,1136]","(255,11745]"
907,4,0,0,0,3,1,0,12,"(0,195]","(245,255]"
59,4,5653,1,1,0,1,1,10,"(534,672]","(255,11745]"
583,2,6177,1,1,0,0,0,12,"(534,672]","(255,11745]"
185,7,0,0,0,0,0,0,7,"(0,195]","(255,11745]"
153,6,3926,1,0,0,0,1,4,"(195,427]","(15155,22370]"
281,7,0,0,0,0,0,0,6,"(0,195]","(255,11745]"
240,6,4269,1,0,0,0,0,7,"(195,427]","(255,11745]"
1053,4,8570,1,0,0,1,0,1,"(932,1136]","(255,11745]"
292,2,5070,1,0,0,0,0,10,"(672,799]","(255,11745]"
1070,6,6134,1,0,0,0,0,6,"(672,799]","(255,11745]"
952,1,0,0,1,1,0,0,1,"(0,195]","(255,11745]"
543,2,3973,1,1,0,0,0,5,"(195,427]","(255,11745]"
317,6,5938,1,0,0,0,1,1,"(672,799]","(255,11745]"
1064,3,11454,1,1,0,1,0,3,"(1136,1492]","(255,11745]"
586,2,6951,1,0,0,1,0,12,"(932,1136]","(245,255]"
884,5,0,0,1,2,1,0,4,"(0,195]","(255,11745]"
1089,5,9112,1,0,0,1,0,1,"(799,932]","(255,11745]"
593,3,7234,1,0,0,0,0,4,"(932,1136]","(27070,75860]"
626,6,7094,1,0,0,0,0,5,"(534,672]","(255,11745]"
1090,1,8364,1,0,0,1,1,12,"(932,1136]","(255,11745]"
649,7,0,0,0,0,0,0,7,"(0,195]","(13550,15155]"
562,7,18876,1,0,0,1,0,4,"(2006,4510]","(255,11745]"
179,2,12691,1,1,0,1,0,6,"(1136,1492]","(255,11745]"
1040,3,6233,1,0,0,1,1,8,"(672,799]","(255,11745]"
832,1,10329,1,1,0,1,1,7,"(672,799]","(255,11745]"
848,2,5186,1,0,0,0,1,5,"(534,672]","(255,11745]"
531,5,4733,1,1,0,0,0,6,"(534,672]","(255,11745]"
66,5,8728,1,1,0,0,1,5,"(672,799]","(255,11745]"
592,4,6387,1,1,0,0,0,7,"(799,932]","(255,11745]"
980,5,8105,1,1,0,0,0,4,"(534,672]","(255,11745]"
1085,6,6152,1,0,0,0,0,2,"(534,672]","(255,11745]"
47,2,7282,1,1,0,0,1,1,"(932,1136]","(255,11745]"
82,5,10282,1,1,0,0,1,2,"(932,1136]","(22370,27070]"
463,6,3788,1,0,0,0,0,5,"(534,672]","(255,11745]"
830,2,6621,1,1,0,0,1,5,"(534,672]","(255,11745]"
894,1,9897,1,0,0,1,0,12,"(1136,1492]","(35,245]"
580,5,7609,1,1,0,0,0,5,"(1136,1492]","(35,245]"
331,4,8473,1,0,0,0,1,10,"(1136,1492]","(255,11745]"
964,2,11664,1,1,0,0,1,2,"(1492,2006]","(255,11745]"
1075,1,11070,1,0,0,0,0,2,"(932,1136]","(255,11745]"
806,3,6551,1,0,0,1,1,10,"(427,534]","(255,11745]"
556,6,4857,1,0,0,0,0,8,"(534,672]","(255,11745]"
387,5,10280,1,0,0,1,1,1,"(1136,1492]","(35,245]"
237,5,5061,1,1,0,0,0,8,"(534,672]","(255,11745]"
590,7,0,0,0,0,0,1,3,"(0,195]","(255,11745]"
113,2,8814,1,1,0,0,0,7,"(799,932]","(15155,22370]"
15,7,0,0,0,0,0,1,1,"(0,195]","(255,11745]"
825,3,6325,1,1,0,0,1,1,"(534,672]","(255,11745]"
940,2,9297,1,1,0,1,0,7,"(799,932]","(255,11745]"
579,5,6387,1,0,0,0,0,1,"(672,799]","(15155,22370]"
309,4,7286,1,1,0,0,1,11,"(534,672]","(255,11745]"
628,1,8435,1,1,0,0,0,10,"(932,1136]","(255,11745]"
469,2,14125,1,1,0,0,0,4,"(1492,2006]","(255,11745]"
348,6,8679,1,0,0,0,1,5,"(672,799]","(15155,22370]"
538,3,3311,1,0,0,0,0,4,"(534,672]","(255,11745]"
848,7,0,0,0,0,0,1,5,"(0,195]","(255,11745]"
476,3,4951,1,0,0,0,0,6,"(534,672]","(255,11745]"
253,7,0,0,0,0,0,1,11,"(0,195]","(245,255]"
188,3,6169,1,1,0,0,1,10,"(427,534]","(255,11745]"
592,4,5310,1,1,0,1,0,7,"(534,672]","(255,11745]"
614,3,5509,1,0,0,0,0,5,"(799,932]","(255,11745]"
1063,3,4750,1,1,0,1,0,4,"(534,672]","(255,11745]"
681,2,3175,1,0,0,1,1,8,"(427,534]","(255,11745]"
819,2,6883,1,1,0,0,0,1,"(534,672]","(255,11745]"
657,2,5558,1,0,0,0,1,4,"(799,932]","(35,245]"
162,4,5688,1,0,0,0,1,6,"(427,534]","(255,11745]"
299,2,7718,1,0,0,0,0,5,"(799,932]","(27070,75860]"
872,4,8268,1,0,0,0,1,3,"(799,932]","(255,11745]"
902,7,0,0,0,0,0,1,6,"(0,195]","(255,11745]"
265,4,4410,1,0,0,1,1,10,"(427,534]","(255,11745]"
694,5,6063,1,0,0,1,1,4,"(534,672]","(255,11745]"
506,6,5012,1,0,0,0,1,3,"(534,672]","(255,11745]"
582,3,5215,1,0,0,0,0,7,"(672,799]","(35,245]"
624,6,5556,1,0,0,0,0,12,"(427,534]","(255,11745]"
522,3,6427,1,0,0,0,1,4,"(534,672]","(255,11745]"
32,7,0,0,0,0,0,1,3,"(0,195]","(255,11745]"
686,5,6013,1,1,0,1,0,8,"(672,799]","(15155,22370]"
336,4,11450,1,0,0,1,0,8,"(1492,2006]","(35,245]"
917,6,0,0,0,1,0,0,11,"(0,195]","(255,11745]"
195,2,11708,1,1,0,0,0,4,"(1136,1492]","(35,245]"
1008,6,4668,1,0,0,0,0,4,"(534,672]","(20,35]"
680,6,6911,1,0,0,0,1,11,"(932,1136]","(35,245]"
864,4,4561,1,1,0,0,1,12,"(534,672]","(255,11745]"
881,6,2362,1,0,0,0,1,2,"(195,427]","(35,245]"
280,1,7539,1,1,0,0,1,10,"(534,672]","(15155,22370]"
812,3,4952,1,0,0,0,0,1,"(534,672]","(255,11745]"
380,1,22538,1,1,0,0,1,2,"(1492,2006]","(255,11745]"
355,2,10803,1,1,0,0,0,4,"(1136,1492]","(255,11745]"
556,1,9681,1,1,0,1,0,7,"(932,1136]","(255,11745]"
1090,5,6436,1,0,0,0,1,5,"(799,932]","(255,11745]"
248,1,9102,1,1,0,0,1,9,"(1136,1492]","(255,11745]"
516,6,4515,1,0,0,0,1,4,"(534,672]","(20,35]"
1002,6,6281,1,0,0,0,0,6,"(672,799]","(255,11745]"
1096,4,6552,1,1,0,0,1,5,"(672,799]","(255,11745]"
436,5,7028,1,1,0,0,0,1,"(672,799]","(255,11745]"
547,7,0,0,0,0,0,1,2,"(0,195]","(255,11745]"
1085,2,9217,1,1,0,0,0,11,"(799,932]","(255,11745]"
801,3,5616,1,1,0,0,0,6,"(427,534]","(27070,75860]"
716,5,6569,1,1,0,0,1,1,"(427,534]","(255,11745]"
625,2,4472,1,0,0,0,1,8,"(427,534]","(255,11745]"
606,7,0,0,0,0,0,0,4,"(0,195]","(255,11745]"
85,7,11525,1,0,0,0,0,11,"(1492,2006]","(255,11745]"
1108,5,5080,1,0,0,1,0,2,"(534,672]","(255,11745]"
359,4,8661,1,1,0,0,0,10,"(672,799]","(255,11745]"
782,3,4054,1,0,0,1,1,10,"(195,427]","(255,11745]"
804,6,6564,1,0,0,0,1,1,"(534,672]","(255,11745]"
300,2,5537,1,0,0,0,1,11,"(672,799]","(35,245]"
872,6,6778,1,0,0,0,1,10,"(534,672]","(255,11745]"
748,2,4089,1,0,0,0,1,7,"(195,427]","(255,11745]"
905,2,6221,1,0,0,0,0,6,"(932,1136]","(35,245]"
1103,2,5088,1,1,0,0,1,3,"(195,427]","(255,11745]"
234,4,7359,1,0,0,0,0,1,"(799,932]","(255,11745]"
1059,5,8764,1,1,0,1,0,6,"(1136,1492]","(255,11745]"
517,7,0,0,0,0,0,0,10,"(0,195]","(22370,27070]"
765,1,10645,1,1,0,1,1,5,"(799,932]","(22370,27070]"
128,5,7505,1,0,0,0,1,11,"(534,672]","(255,11745]"
954,6,3913,1,0,0,0,1,7,"(534,672]","(255,11745]"
463,3,5505,1,0,0,0,0,6,"(932,1136]","(255,11745]"
954,4,0,0,0,1,0,1,10,"(0,195]","(255,11745]"
867,4,4344,1,0,0,0,0,6,"(427,534]","(15155,22370]"
172,7,0,0,0,0,0,1,5,"(0,195]","(35,245]"
7,2,6480,1,0,0,0,0,1,"(672,799]","(22370,27070]"
804,7,0,0,0,0,0,1,3,"(0,195]","(255,11745]"
599,7,0,0,0,0,0,0,8,"(0,195]","(255,11745]"
730,2,5830,1,0,0,0,0,7,"(672,799]","(255,11745]"
423,2,10514,1,0,0,1,0,6,"(2006,4510]","(255,11745]"
239,1,4808,1,0,0,0,0,11,"(195,427]","(255,11745]"
374,1,12502,1,1,0,0,0,12,"(1136,1492]","(255,11745]"
116,3,7823,1,0,0,0,0,5,"(672,799]","(255,11745]"
681,4,1687,1,0,0,0,1,2,"(195,427]","(255,11745]"
907,2,6147,1,0,0,0,0,11,"(799,932]","(245,255]"
389,6,8071,1,0,0,0,0,4,"(932,1136]","(255,11745]"
656,2,3235,1,0,0,0,1,6,"(195,427]","(255,11745]"
895,5,9176,1,0,0,0,0,12,"(799,932]","(255,11745]"
846,2,10543,1,1,0,0,1,1,"(799,932]","(255,11745]"
1050,7,0,0,0,0,0,1,3,"(0,195]","(11825,13550]"
446,5,5156,1,1,0,0,1,4,"(672,799]","(255,11745]"
541,5,4841,1,0,0,0,0,3,"(672,799]","(255,11745]"
456,4,6036,1,1,0,0,0,10,"(799,932]","(35,245]"
318,2,7827,1,1,0,0,0,6,"(534,672]","(27070,75860]"
852,5,4890,1,1,0,0,1,1,"(534,672]","(255,11745]"
1014,1,12858,1,0,0,1,1,9,"(1492,2006]","(35,245]"
937,4,7493,1,1,0,0,1,11,"(534,672]","(255,11745]"
339,1,0,0,0,1,0,1,6,"(0,195]","(255,11745]"
550,5,4920,1,0,0,0,0,7,"(427,534]","(35,245]"
564,5,6515,1,1,0,0,1,4,"(534,672]","(255,11745]"
247,4,6804,1,0,0,0,1,7,"(534,672]","(35,245]"
975,4,8351,1,1,0,1,1,10,"(799,932]","(255,11745]"
999,3,8508,1,0,0,0,1,5,"(672,799]","(13550,15155]"
816,7,0,0,0,0,0,0,2,"(0,195]","(255,11745]"
931,6,1971,1,0,0,0,1,1,"(195,427]","(255,11745]"
362,2,8104,1,0,0,1,0,10,"(932,1136]","(255,11745]"
1061,7,0,0,0,0,0,0,3,"(0,195]","(255,11745]"
215,6,7296,1,0,0,0,1,2,"(534,672]","(35,245]"
430,5,9895,1,1,0,0,0,5,"(799,932]","(11825,13550]"
1013,1,5903,1,1,0,0,1,5,"(534,672]","(255,11745]"
402,5,6363,1,1,0,0,1,9,"(672,799]","(255,11745]"
553,7,0,0,0,0,0,1,3,"(0,195]","(255,11745]"
1082,4,7271,1,1,0,1,0,8,"(932,1136]","(255,11745]"
183,3,4891,1,0,0,1,0,6,"(534,672]","(255,11745]"
861,1,0,0,0,0,0,1,2,"(0,195]","(255,11745]"
1063,4,5430,1,1,0,0,0,4,"(672,799]","(255,11745]"
251,4,20500,1,1,0,0,0,5,"(2006,4510]","(255,11745]"
149,5,4503,1,0,0,0,1,2,"(427,534]","(255,11745]"
188,2,5993,1,1,0,0,1,11,"(427,534]","(255,11745]"
143,3,5598,1,0,0,0,0,6,"(534,672]","(255,11745]"
1055,5,6561,1,0,0,0,0,11,"(799,932]","(255,11745]"
951,1,9718,1,1,0,0,1,10,"(799,932]","(255,11745]"
518,2,5509,1,1,0,0,1,5,"(427,534]","(255,11745]"
756,2,13777,1,1,0,0,1,4,"(1492,2006]","(35,245]"
425,1,3128,1,0,0,0,0,6,"(195,427]","(255,11745]"
431,5,6874,1,0,0,1,0,8,"(799,932]","(255,11745]"
59,7,0,0,0,0,0,1,7,"(0,195]","(255,11745]"
602,7,0,0,0,0,0,1,3,"(0,195]","(255,11745]"
846,3,9304,1,1,0,0,1,3,"(672,799]","(255,11745]"
1106,1,6632,1,1,0,0,1,5,"(672,799]","(255,11745]"
1023,6,5386,1,0,0,0,1,4,"(672,799]","(255,11745]"
1096,7,0,0,0,0,0,1,11,"(0,195]","(255,11745]"
220,5,4264,1,0,0,0,0,5,"(534,672]","(255,11745]"
